id,star,star_str,name,name_link,name_other,cost,hp1,hpmax,atk1,atkmax,des,des_max,icon,icon_eff,type_marker,stars_marker,stats_marker,sort_atk,sort_hp
818,4,★★★★,神铁之盾,神铁之盾,,9,100,100,100,100,瓦尔基里(Lancer)装备，且自身在场时，<br>己方全体NP获得量提升10%＆暴击威力提升10%,,/images/7/7c/礼装818.jpg,/images/4/42/NP获得量提升.png,4,16,8,700,779
819,4,★★★★,英灵旅装：Archer Inferno,英灵旅装：Archer Inferno,巴御前,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/d/d2/礼装819.jpg,/images/b/b3/经验增加.png,16,16,8,701,780
820,4,★★★★,英灵旅装：阿斯忒里俄斯,英灵旅装：阿斯忒里俄斯,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/4b/礼装820.jpg,/images/b/b3/经验增加.png,16,16,8,702,781
821,4,★★★★,英灵旅装：阿塔兰忒,英灵旅装：阿塔兰忒,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/6b/礼装821.jpg,/images/b/b3/经验增加.png,16,16,8,703,782
822,4,★★★★,英灵旅装：阿比盖尔・威廉姆斯,英灵旅装：阿比盖尔·威廉姆斯,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/41/礼装822.jpg,/images/b/b3/经验增加.png,16,16,8,704,783
823,4,★★★★,英灵旅装：阿马德乌斯,英灵旅装：阿马德乌斯,沃尔夫冈·阿马德乌斯·莫扎特,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/c/c2/礼装823.jpg,/images/b/b3/经验增加.png,16,16,8,705,784
824,4,★★★★,英灵旅装：阿周那,英灵旅装：阿周那,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/1/12/礼装824.jpg,/images/b/b3/经验增加.png,16,16,8,706,785
825,4,★★★★,英灵旅装：阿蒂拉,英灵旅装：阿蒂拉,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/0/0e/礼装825.jpg,/images/b/b3/经验增加.png,16,16,8,707,786
826,4,★★★★,英灵旅装：阿尔托莉雅・潘德拉贡,英灵旅装：阿尔托莉雅·潘德拉贡〔Alter〕,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/3/32/礼装826.jpg,/images/b/b3/经验增加.png,16,16,8,708,787
827,4,★★★★,英灵旅装：阿尔托莉雅・潘德拉贡,英灵旅装：阿尔托莉雅·潘德拉贡〔Alter〕(Lancer),,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/e/ef/礼装827.jpg,/images/b/b3/经验增加.png,16,16,8,709,788
828,4,★★★★,英灵旅装：安东尼奥・萨列里,英灵旅装：安东尼奥·萨列里,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/c/c1/礼装828.jpg,/images/b/b3/经验增加.png,16,16,8,710,789
829,4,★★★★,英灵旅装：埃列什基伽勒,英灵旅装：埃列什基伽勒,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/2/2f/礼装829.jpg,/images/b/b3/经验增加.png,16,16,8,711,790
830,4,★★★★,英灵旅装：俄刻阿诺斯的Caster,英灵旅装：俄刻阿诺斯的Caster,喀耳刻,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/7/75/礼装830.jpg,/images/b/b3/经验增加.png,16,16,8,712,791
831,4,★★★★,英灵旅装：刑部姬,英灵旅装：刑部姬,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/a/a9/礼装831.jpg,/images/b/b3/经验增加.png,16,16,8,713,792
832,4,★★★★,英灵旅装：卡米拉,英灵旅装：卡米拉,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/47/礼装832.jpg,/images/b/b3/经验增加.png,16,16,8,714,793
833,4,★★★★,英灵旅装：葛饰北斋,英灵旅装：葛饰北斋,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/43/礼装833.jpg,/images/b/b3/经验增加.png,16,16,8,715,794
834,4,★★★★,英灵旅装：迦尔纳,英灵旅装：迦尔纳,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/67/礼装834.jpg,/images/b/b3/经验增加.png,16,16,8,716,795
835,4,★★★★,英灵旅装：清姬,英灵旅装：清姬,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/6a/礼装835.jpg,/images/b/b3/经验增加.png,16,16,8,717,796
836,4,★★★★,英灵旅装：玄奘三藏,英灵旅装：玄奘三藏,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/40/礼装836.jpg,/images/b/b3/经验增加.png,16,16,8,718,797
837,4,★★★★,英灵旅装：佐佐木小次郎,英灵旅装：佐佐木小次郎,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/d/d6/礼装837.jpg,/images/b/b3/经验增加.png,16,16,8,719,798
838,4,★★★★,英灵旅装：桑松,英灵旅装：桑松,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/e/ea/礼装838.jpg,/images/b/b3/经验增加.png,16,16,8,720,799
839,4,★★★★,英灵旅装：夏洛克・福尔摩斯,英灵旅装：夏洛克·福尔摩斯,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/3/33/礼装839.jpg,/images/b/b3/经验增加.png,16,16,8,721,800
840,4,★★★★,英灵旅装：新宿的Assassin,英灵旅装：新宿的Assassin,燕青,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/c/cb/礼装840.jpg,/images/b/b3/经验增加.png,16,16,8,722,801
841,4,★★★★,英灵旅装：新免武藏守藤原玄信,英灵旅装：新免武藏守藤原玄信,宫本武藏,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/0/0c/礼装841.jpg,/images/b/b3/经验增加.png,16,16,8,723,802
842,4,★★★★,英灵旅装：斯卡哈,英灵旅装：斯卡哈,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/0/0d/礼装842.jpg,/images/b/b3/经验增加.png,16,16,8,724,803
843,4,★★★★,英灵旅装：铃鹿御前,英灵旅装：铃鹿御前,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/a/a8/礼装843.jpg,/images/b/b3/经验增加.png,16,16,8,725,804
844,4,★★★★,英灵旅装：大卫,英灵旅装：大卫,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/c/cd/礼装844.jpg,/images/b/b3/经验增加.png,16,16,8,726,805
845,4,★★★★,英灵旅装：玉藻前,英灵旅装：玉藻前,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/0/03/礼装845.jpg,/images/b/b3/经验增加.png,16,16,8,727,806
846,4,★★★★,英灵旅装：南丁格尔,英灵旅装：南丁格尔,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/4f/礼装846.jpg,/images/b/b3/经验增加.png,16,16,8,728,807
847,4,★★★★,英灵旅装：谜之女主角X,英灵旅装：谜之女主角X,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/5/59/礼装847.jpg,/images/b/b3/经验增加.png,16,16,8,729,808
848,4,★★★★,英灵旅装：哪吒,英灵旅装：哪吒,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/6e/礼装848.jpg,/images/b/b3/经验增加.png,16,16,8,730,809
849,4,★★★★,英灵旅装：尼禄・克劳狄乌斯,英灵旅装：尼禄·克劳狄乌斯,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/b/b2/礼装849.jpg,/images/b/b3/经验增加.png,16,16,8,731,810
850,4,★★★★,英灵旅装：布伦希尔德,英灵旅装：布伦希尔德,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/e/e8/礼装850.jpg,/images/b/b3/经验增加.png,16,16,8,732,811
851,4,★★★★,英灵旅装：保罗・班扬,英灵旅装：保罗·班扬,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/68/礼装851.jpg,/images/b/b3/经验增加.png,16,16,8,733,812
852,4,★★★★,英灵旅装：梅林,英灵旅装：梅林,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/9/91/礼装852.jpg,/images/b/b3/经验增加.png,16,16,8,734,813
853,4,★★★★,英灵旅装：玛修・基列莱特,英灵旅装：玛修·基列莱特,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/4/4b/礼装853.jpg,/images/b/b3/经验增加.png,16,16,8,735,814
854,4,★★★★,英灵旅装：玛尔达,英灵旅装：玛尔达,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/5/57/礼装854.jpg,/images/b/b3/经验增加.png,16,16,8,736,815
855,4,★★★★,英灵旅装：源赖光,英灵旅装：源赖光,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/1/1f/礼装855.jpg,/images/b/b3/经验增加.png,16,16,8,737,816
856,4,★★★★,英灵旅装：柳生但马守宗矩,英灵旅装：柳生但马守宗矩,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/e/ed/礼装856.jpg,/images/b/b3/经验增加.png,16,16,8,738,817
857,4,★★★★,英灵旅装：莱昂纳多・达・芬奇,英灵旅装：莱昂纳多·达·芬奇,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/9/90/礼装857.jpg,/images/b/b3/经验增加.png,16,16,8,739,818
858,5,★★★★★,爱与希望的故事,爱与希望的故事,,12,400,1600,250,1000,自身的暴击星集中度提升100%＆暴击威力提升10%＆以初始NP已达50%的状态开始战斗,自身的暴击星集中度提升200%＆暴击威力提升15%＆以初始NP已达60%的状态开始战斗[最大解放],/images/d/dc/礼装858.jpg,/images/7/7a/集星.png,256,32,8,1135,1212
859,4,★★★★,最伟大的旅程,最伟大的旅程,,9,320,1200,200,750,自身的Quick指令卡性能提升10%＆NP获得量提升5%,自身的Quick指令卡性能提升15%＆NP获得量提升10%[最大解放],/images/d/d1/礼装859.jpg,/images/4/45/绿放.png,256,16,8,1033,1109
860,3,★★★,TEAM Phoenix,TEAM Phoenix,,5,0,0,200,1000,付与自身每回合获得1个暴击星的状态＆暴击威力提升5%,付与自身每回合获得2个暴击星的状态＆暴击威力提升10%[最大解放],/images/0/0b/礼装860.jpg,/images/f/f7/回合出星.png,256,8,4,1136,364
861,5,★★★★★,秉持风雅,秉持风雅,,12,750,3000,0,0,关卡通关时获得的魔术礼装经验增加1%(助战时增加3%),关卡通关时获得的魔术礼装经验增加5%(助战时增加15%)[最大解放],/images/1/14/礼装861.jpg,/images/b/b3/经验增加.png,2,32,2,291,1287
862,4,★★★★,诸神遗留之爱,诸神遗留之爱,,9,100,100,100,100,斯卡哈·斯卡蒂(Caster)装备，且自身在场时，<br>己方全体的Quick指令卡性能提升10%＆暴击威力提升15%,,/images/2/2f/礼装862.jpg,/images/4/45/绿放.png,4,16,8,740,819
863,4,★★★★,Fate/Grand Order Arcade,Fate/Grand Order Arcade,,9,100,100,100,100,关卡通关时获得的御主经验增加50,,/images/c/cd/礼装863.jpg,/images/b/b3/经验增加.png,16,16,8,741,820
864,4,★★★★,Singularity F,Singularity F,,9,100,100,100,100,关卡通关时获得的魔术礼装经验增加50,,/images/6/61/礼装864.jpg,/images/b/b3/经验增加.png,16,16,8,742,821
865,5,★★★★★,翠绿上的摇曳,翠绿上的摇曳,,12,400,1600,250,1000,自身的Arts指令卡性能提升15%＆宝具威力提升15%,自身的Arts指令卡性能提升20%＆宝具威力提升20%[最大解放],/images/c/c4/礼装865.jpg,/images/0/03/蓝放.png,257,32,8,1137,1213
866,5,★★★★★,沙滩上的英雄,沙滩上的英雄,,12,400,1600,250,1000,自身的Buster指令卡性能提升10%＆宝具威力提升10%＆付与自身每回合获得3个暴击星的状态,自身的Buster指令卡性能提升15%＆宝具威力提升15%＆付与自身每回合获得4个暴击星的状态[最大解放],/images/e/e2/礼装866.jpg,/images/4/42/红放.png,257,32,8,1138,1214
867,4,★★★★,疾风怒涛,疾风怒涛,,9,320,1200,200,750,自身的Buster指令卡性能提升8%＆宝具威力提升8%＆NP获得量提升8%,自身的Buster指令卡性能提升10%＆宝具威力提升10%＆NP获得量提升10%[最大解放],/images/0/0f/礼装867.jpg,/images/4/42/红放.png,257,16,8,1034,1110
868,4,★★★★,晚霞中的即兴演奏,晚霞中的即兴演奏,,9,320,1200,200,750,自身的Quick指令卡性能提升8%＆Arts指令卡性能提升8%＆暴击威力提升5%,自身的Quick指令卡性能提升10%＆Arts指令卡性能提升10%＆暴击威力提升10%[最大解放],/images/4/48/礼装868.jpg,/images/0/0a/蓝绿放.png,257,16,8,1035,1111
869,3,★★★,彻夜狂欢,彻夜狂欢,,5,0,0,200,1000,自身NP获得量提升5%＆暴击威力提升5%,自身NP获得量提升10%＆暴击威力提升10%[最大解放],/images/d/d6/礼装869.jpg,/images/4/42/NP获得量提升.png,257,8,4,1139,365
870,3,★★★,奋笔疾书,奋笔疾书,,5,300,1500,0,0,自身NP获得量提升5%＆宝具威力提升5%,自身NP获得量提升10%＆宝具威力提升10%[最大解放],/images/a/a0/礼装870.jpg,/images/4/42/NP获得量提升.png,257,8,2,292,1165
871,5,★★★★★,绘画之夏,绘画之夏,,12,400,1600,250,1000,自身的Arts指令卡性能提升8%＆NP获得量提升8%＆以NP已达30%的状态开始战斗,自身的Arts指令卡性能提升10%＆NP获得量提升10%＆以NP已达50%的状态开始战斗[最大解放],/images/1/1d/礼装871.jpg,/images/0/03/蓝放.png,129,32,8,1140,1215
872,5,★★★★★,狐狸女士,狐狸女士,,12,750,3000,0,0,付与自身每回合获得4%NP状态＆宝具威力提升15%＆付与伤害被减免100状态,付与自身每回合获得5%NP状态＆宝具威力提升20%＆付与伤害被减免200状态[最大解放],/images/1/17/礼装872.jpg,/images/e/e2/回合充能.png,129,32,2,293,1288
873,5,★★★★★,水光潋滟,水光潋滟,,12,0,0,500,2000,付与自身必中状态＆暴击威力提升15%＆付与每回合获得3个暴击星状态,付与自身必中状态＆暴击威力提升20%＆付与每回合获得4个暴击星状态[最大解放],/images/e/ee/礼装873.jpg,/images/9/90/必中.png,129,32,4,1263,462
874,4,★★★★,戏剧魔人的忧郁,戏剧魔人的忧郁,,3,0,0,0,0,无效果,,/images/1/1a/礼装874.jpg,/images/d/d7/空白效果.png,129,16,1,294,215
875,4,★★★★,Little little bullet,Little little bullet,,3,0,0,0,0,无效果,,/images/1/10/礼装875.jpg,/images/d/d7/空白效果.png,129,16,1,295,216
876,4,★★★★,咱们的圆桌,咱们的圆桌,,3,0,0,0,0,无效果,,/images/f/fc/礼装876.jpg,/images/d/d7/空白效果.png,129,16,1,296,217
877,4,★★★★,咖喱×米饭,咖喱×米饭,,3,0,0,0,0,无效果,,/images/6/60/礼装877.jpg,/images/d/d7/空白效果.png,129,16,1,297,218
878,4,★★★★,修行锻炼玛尔达,修行锻炼玛尔达,,3,0,0,0,0,无效果,,/images/f/f6/礼装878.jpg,/images/d/d7/空白效果.png,129,16,1,298,219
879,4,★★★★,巨神巴贝奇,巨神巴贝奇,,3,0,0,0,0,无效果,,/images/e/ed/礼装879.jpg,/images/d/d7/空白效果.png,129,16,1,299,220
880,4,★★★★,妈妈的耳朵,妈妈的耳朵,,3,0,0,0,0,无效果,,/images/8/86/礼装880.jpg,/images/d/d7/空白效果.png,129,16,1,300,221
881,4,★★★★,我们无法召唤！,我们无法召唤！,,3,0,0,0,0,无效果,,/images/7/7b/礼装881.jpg,/images/d/d7/空白效果.png,129,16,1,301,222
882,4,★★★★,喜欢拉面的阿纳斯塔西娅小姐,喜欢拉面的阿纳斯塔西娅小姐,,3,0,0,0,0,无效果,,/images/d/d0/礼装882.jpg,/images/d/d7/空白效果.png,129,16,1,302,223
883,4,★★★★,反派大小姐想将坏女人彻底打废！,反派大小姐想将坏女人彻底打废！,,3,0,0,0,0,无效果,,/images/a/ab/礼装883.jpg,/images/d/d7/空白效果.png,129,16,1,303,224
884,4,★★★★,咏天流受法用心集,咏天流受法用心集,,3,0,0,0,0,无效果,,/images/6/6e/礼装884.jpg,/images/d/d7/空白效果.png,129,16,1,304,225
885,4,★★★★,克罗斯碧奇的魔法姬与怪物,克罗斯碧奇的魔法姬与怪物,,3,0,0,0,0,无效果,,/images/8/81/礼装885.jpg,/images/d/d7/空白效果.png,129,16,1,305,226
886,4,★★★★,海洋天使,海洋天使,,9,100,100,100,100,贞德(Archer)装备，且自身在场时，<br>己方全体的Arts指令卡性能提升10%＆宝具威力提升10%,,/images/7/70/礼装886.jpg,/images/0/03/蓝放.png,4,16,8,743,822
887,4,★★★★,大江山大烟花,大江山大烟花,,9,100,100,100,100,茨木童子(Lancer)装备，且自身在场时，<br>己方全体的Buster指令卡性能提升10%＆暴击威力提升15%,,/images/9/94/礼装887.jpg,/images/4/42/红放.png,4,16,8,744,823
888,4,★★★★,天狗变装套装,天狗变装套装,,9,100,100,100,100,牛若丸(Assassin)装备，且自身在场时，<br>己方全体的Quick指令卡性能提升10%＆暴击威力提升15%,,/images/3/33/礼装888.jpg,/images/4/45/绿放.png,4,16,8,745,824
889,4,★★★★,日积月累的时间结晶,日积月累的时间结晶,,9,100,100,100,100,贞德(Alter)(Berserker)装备，且自身在场时，<br>己方全体的Buster指令卡性能提升10%＆宝具威力提升10%,,/images/5/51/礼装889.jpg,/images/4/42/红放.png,4,16,8,746,825
890,4,★★★★,深渊中最后的度假胜地,深渊中最后的度假胜地,,9,100,100,100,100,BB(SSR·MoonCancer)装备，且自身在场时，<br>己方全体的Arts指令卡性能提升10%＆Buster指令卡性能提升10%,,/images/9/91/礼装890.jpg,/images/1/17/红蓝放.png,4,16,8,747,826
891,4,★★★★,这个夏天的相册,这个夏天的相册,,9,100,100,100,100,女王梅芙(Saber)装备，且自身在场时，<br>己方全体NP获得量提升10%＆宝具威力提升10%,,/images/8/85/礼装891.jpg,/images/4/42/NP获得量提升.png,4,16,8,748,827
892,4,★★★★,地球的回忆,地球的回忆,,9,100,100,100,100,谜之女主角XX(Foreigner)装备，且自身在场时，<br>为己方全体付与20%对〔Saber〕特攻状态,,/images/5/52/礼装892.jpg,/images/3/3a/特攻.png,4,16,8,749,828
893,4,★★★★,Fate/Grand Order Memories Ⅰ,Fate/Grand Order Memories Ⅰ,,9,100,100,100,100,关卡通关时获得的御主经验增加50,,/images/7/70/礼装893.jpg,/images/b/b3/经验增加.png,16,16,8,750,829
894,4,★★★★,波涛与涟漪,波涛与涟漪,,9,100,100,100,100,迪尔姆德·奥迪那(Saber)装备，且自身在场时，<br>己方全体的Quick指令卡性能提升10%＆Buster指令卡性能提升10%,,/images/2/26/礼装894.jpg,/images/1/11/红绿放.png,4,16,8,751,830
